id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
13408,9791421418,Nigdi,Cashier,FALSE,40,Female,Part Time,Morning,Morning,10000,9,46,355762000000,no,FALSE,FALSE,TRUE
13409,8654384646,Dhayari,Electrician,FALSE,21,Male,Part Time,Morning,Morning,3500,1,15,818360000000,yes,TRUE,FALSE,TRUE
13410,8885158245,Dhankawadi,Tailor,TRUE,37,Male,Part Time,Morning,Morning,7000,8,40,108425000000,no,FALSE,TRUE,TRUE
13411,9222534267,Bavdhan,Tailor,TRUE,35,Male,Part Time,Evening,Evening,2500,2,5,379261000000,no,TRUE,TRUE,TRUE
13412,8331305945,Koregaon Park,Receptionist,FALSE,28,Male,Part Time,Evening,Evening,4000,4,31,163367000000,no,FALSE,FALSE,FALSE
13413,7605191861,Erandwane,Carpenter,FALSE,36,Male,Part Time,Afternoon,Afternoon,3500,3,26,837983000000,yes,TRUE,FALSE,FALSE
13414,7604599208,Khadki,Janitor,FALSE,31,Male,Full Time,Morning,Whole Day,8500,10,50,443713000000,no,FALSE,FALSE,FALSE
13415,9009339041,Bavdhan,Mehndi Artist,FALSE,32,Female,Part Time,Evening,Evening,4000,4,33,302037000000,no,FALSE,FALSE,TRUE
13416,9432615375,Kharadi,Janitor,TRUE,37,Male,Full Time,Afternoon,Whole Day,9000,9,55,332724000000,no,FALSE,TRUE,FALSE
13417,9575773143,Hinjewadi,Security Guard,FALSE,22,Male,Full Time,Evening,Whole Day,4000,2,13,107004000000,yes,TRUE,FALSE,FALSE
13418,9241049564,Ganeshkhind,Waitress,FALSE,27,Female,Full Time,Morning,Whole Day,3500,4,34,798719000000,no,FALSE,FALSE,FALSE
13419,8245182016,Bibewadi,Receptionist,FALSE,26,Female,Full Time,Evening,Whole Day,8500,10,48,848376000000,no,TRUE,FALSE,FALSE
13420,7795449440,Ghorpadi,Salesperson,FALSE,31,Female,Part Time,Evening,Evening,2000,1,17,404886000000,no,FALSE,FALSE,TRUE
13421,9988619012,Ganeshkhind,Waiter,TRUE,30,Male,Part Time,Evening,Evening,5000,6,54,105004000000,no,TRUE,TRUE,TRUE
13422,9669805057,Singhgad Road,Cashier,FALSE,31,Male,Part Time,Afternoon,Afternoon,9000,10,45,258645000000,no,FALSE,FALSE,FALSE
13423,9887491469,Aundh,Hairdresser,TRUE,32,Female,Part Time,Morning,Morning,10000,7,53,846114000000,no,TRUE,TRUE,FALSE
13424,9236081655,Hadapsar,Waiter,FALSE,29,Male,Part Time,Evening,Evening,6000,6,41,123149000000,no,TRUE,FALSE,TRUE
13425,9464732370,Ghorpadi,Tailor,FALSE,19,Male,Full Time,Afternoon,Whole Day,3500,4,26,384056000000,no,TRUE,FALSE,TRUE
13426,9922899155,Baner,Accountant,FALSE,26,Female,Full Time,Morning,Whole Day,6000,10,57,341526000000,no,TRUE,FALSE,TRUE
13427,8635776146,Katraj,Accountant,FALSE,32,Male,Part Time,Afternoon,Afternoon,4500,1,6,2605899044,no,FALSE,FALSE,TRUE
13428,7839424064,Dhole Patil Road,Maid,FALSE,32,Female,Full Time,Morning,Whole Day,10000,9,44,696914000000,yes,FALSE,FALSE,FALSE
13429,9652224218,Wanowrie,Carpenter,TRUE,19,Male,Part Time,Afternoon,Afternoon,9000,7,40,684491000000,yes,FALSE,TRUE,TRUE
13430,8187656919,Nigdi,Hairdresser,FALSE,36,Female,Full Time,Afternoon,Whole Day,8500,10,45,226383000000,no,TRUE,FALSE,TRUE
13431,9475762849,Bibewadi,Maid,FALSE,22,Female,Full Time,Evening,Whole Day,4000,1,15,978626000000,yes,TRUE,FALSE,TRUE
13432,9813067858,Bibewadi,Hairdresser,FALSE,19,Female,Full Time,Morning,Whole Day,2000,1,12,166113000000,no,TRUE,FALSE,FALSE
13433,9029069303,Parvati,Electrician,TRUE,33,Male,Part Time,Evening,Evening,9500,8,40,786113000000,yes,FALSE,TRUE,FALSE
13434,7677437140,Kharadi,Delivery Boy,FALSE,37,Male,Part Time,Morning,Morning,5000,6,60,916416000000,yes,FALSE,FALSE,TRUE
13435,7893194633,Hadapsar,Waitress,TRUE,40,Female,Full Time,Afternoon,Whole Day,7500,6,60,654475000000,no,FALSE,TRUE,TRUE
13436,9452907553,Saswad,Driver,TRUE,20,Male,Full Time,Evening,Whole Day,5000,10,55,263275000000,yes,FALSE,TRUE,TRUE
13437,7169658810,Salisbury Park,Maid,FALSE,35,Female,Part Time,Afternoon,Afternoon,9500,10,49,605606000000,yes,TRUE,FALSE,TRUE
13438,7295833449,Sahakarnagar,Waitress,FALSE,35,Female,Part Time,Evening,Evening,5000,10,45,669707000000,no,FALSE,FALSE,FALSE
13439,9133457008,Ganeshkhind,Salesperson,TRUE,33,Female,Part Time,Afternoon,Afternoon,7500,9,48,779709000000,no,TRUE,TRUE,FALSE
13440,9868977375,Erandwane,Salesperson,TRUE,20,Male,Full Time,Afternoon,Whole Day,9000,7,55,154563000000,no,TRUE,TRUE,TRUE
13441,8810146753,Hinjewadi,Worker,TRUE,35,Male,Full Time,Evening,Whole Day,7000,9,59,633243000000,yes,TRUE,TRUE,FALSE
13442,9861786821,Chinchwad,Tailor,TRUE,27,Male,Full Time,Evening,Whole Day,7000,9,42,166098000000,no,TRUE,TRUE,TRUE
13443,9589610660,Singhgad Road,Driver,TRUE,32,Male,Part Time,Afternoon,Afternoon,3500,1,12,240599000000,yes,FALSE,TRUE,FALSE
13444,8115161026,Singhgad Road,Carpenter,FALSE,21,Male,Full Time,Morning,Whole Day,6500,9,51,149753000000,yes,TRUE,FALSE,FALSE
13445,8604388627,Balewadi,Delivery Boy,FALSE,35,Male,Full Time,Morning,Whole Day,4500,4,25,707425000000,yes,TRUE,FALSE,TRUE
13446,9717139869,Paud Road,Cook,FALSE,33,Male,Part Time,Afternoon,Afternoon,6500,10,54,490122000000,yes,FALSE,FALSE,FALSE
13447,9923038217,Parvati,Mehndi Artist,FALSE,28,Female,Part Time,Afternoon,Afternoon,7000,10,57,296569000000,no,TRUE,FALSE,TRUE
13448,9596274886,Wanowrie,Waitress,TRUE,34,Female,Full Time,Evening,Whole Day,9000,7,53,347763000000,no,TRUE,TRUE,FALSE
13449,8041420892,Deccan,Waitress,TRUE,24,Female,Full Time,Afternoon,Whole Day,9000,6,54,420383000000,no,TRUE,TRUE,TRUE
13450,9478441148,Balewadi,Cook,TRUE,35,Male,Full Time,Morning,Whole Day,6000,7,49,879099000000,yes,FALSE,TRUE,TRUE
13451,9297851438,Fursungi,Brick mason,FALSE,18,Male,Full Time,Evening,Whole Day,2000,1,8,700759000000,no,FALSE,FALSE,TRUE
13452,9921561132,Bibewadi,Janitor,FALSE,32,Male,Full Time,Evening,Whole Day,4500,3,33,915599000000,no,TRUE,FALSE,FALSE
13453,9981626632,Pashan,Waitress,FALSE,28,Female,Part Time,Morning,Morning,2000,1,13,137429000000,no,FALSE,FALSE,TRUE
13454,9414999597,Erandwane,Mechanic,TRUE,19,Male,Full Time,Morning,Whole Day,8000,8,45,883072000000,yes,TRUE,TRUE,FALSE
13455,9852761664,Balewadi,Cook,TRUE,25,Male,Part Time,Afternoon,Afternoon,8000,9,59,850133000000,yes,TRUE,TRUE,TRUE
13456,9326289905,Paud Road,Delivery Boy,FALSE,30,Male,Full Time,Evening,Whole Day,6500,10,59,697649000000,yes,TRUE,FALSE,FALSE
13457,7501305464,Dhankawadi,Waitress,TRUE,30,Female,Full Time,Afternoon,Whole Day,3000,2,13,296085000000,no,FALSE,TRUE,TRUE
13458,8299959351,Balewadi,Receptionist,TRUE,28,Male,Part Time,Morning,Morning,9000,8,51,113399000000,no,TRUE,TRUE,FALSE
13459,8499132037,Wanowrie,Cashier,TRUE,29,Female,Full Time,Afternoon,Whole Day,2500,4,39,126015000000,no,FALSE,TRUE,FALSE
13460,9858046358,Chinchwad,Maid,FALSE,22,Female,Full Time,Afternoon,Whole Day,6500,10,40,912802000000,yes,TRUE,FALSE,FALSE
13461,9913043661,Deccan,Salesperson,FALSE,23,Female,Full Time,Morning,Whole Day,2000,4,27,896233000000,no,TRUE,FALSE,TRUE
13462,8777073025,Khadki,Painter,TRUE,32,Male,Full Time,Evening,Whole Day,6500,6,58,216398000000,no,TRUE,TRUE,FALSE
13463,7479439033,Kothrud,Mechanic,FALSE,37,Male,Part Time,Afternoon,Afternoon,6500,10,56,466255000000,yes,TRUE,FALSE,FALSE
13464,9728620023,Dhole Patil Road,Cook,FALSE,18,Male,Full Time,Afternoon,Whole Day,9000,9,44,466708000000,yes,TRUE,FALSE,FALSE
13465,7119938411,Bibewadi,Brick mason,TRUE,32,Male,Part Time,Afternoon,Afternoon,2000,5,35,647299000000,no,FALSE,TRUE,FALSE
13466,8538736185,Khadakwasla,Tailor,FALSE,27,Male,Full Time,Evening,Whole Day,3000,2,17,515007000000,no,TRUE,FALSE,TRUE
13467,7741942707,Sahakarnagar,Cashier,TRUE,22,Female,Part Time,Morning,Morning,3000,3,24,335511000000,no,TRUE,TRUE,TRUE
13468,8384871846,Aundh,Brick mason,TRUE,31,Male,Full Time,Evening,Whole Day,4000,1,8,718001000000,no,FALSE,TRUE,TRUE
13469,7075534036,Katraj,Waitress,TRUE,31,Female,Part Time,Afternoon,Afternoon,9000,9,53,500809000000,no,FALSE,TRUE,TRUE
13470,8133674294,Mundhwa,Mechanic,FALSE,19,Male,Full Time,Evening,Whole Day,2500,1,12,213718000000,yes,TRUE,FALSE,TRUE
13471,7297483141,Mundhwa,Cook,TRUE,35,Male,Part Time,Evening,Evening,2500,1,5,891214000000,yes,FALSE,TRUE,TRUE
13472,7498031343,Deccan,Waitress,FALSE,26,Female,Part Time,Evening,Evening,4500,5,21,209624000000,no,TRUE,FALSE,TRUE
13473,7221702077,Gultekdi,Accountant,TRUE,19,Female,Full Time,Evening,Whole Day,9000,10,42,583566000000,no,TRUE,TRUE,TRUE
13474,9984412897,Nigdi,Receptionist,FALSE,22,Female,Part Time,Morning,Morning,9000,9,60,542833000000,no,TRUE,FALSE,FALSE
13475,9200042426,Aundh,Hairdresser,TRUE,25,Female,Full Time,Morning,Whole Day,6000,9,43,419834000000,no,TRUE,TRUE,TRUE
13476,9036784105,Bibewadi,Delivery Boy,TRUE,27,Male,Part Time,Morning,Morning,8500,10,58,738564000000,yes,FALSE,TRUE,FALSE
13477,7634913790,Fursungi,Receptionist,TRUE,20,Female,Full Time,Morning,Whole Day,4000,3,32,488032000000,no,FALSE,TRUE,FALSE
13478,8561186522,Gultekdi,Waitress,TRUE,37,Female,Part Time,Afternoon,Afternoon,2000,4,26,699100000000,no,FALSE,TRUE,FALSE
13479,7050937990,Nigdi,Cook,FALSE,39,Male,Full Time,Morning,Whole Day,7500,7,47,613443000000,yes,TRUE,FALSE,TRUE
13480,8464966771,Koregaon Park,Accountant,TRUE,23,Male,Full Time,Afternoon,Whole Day,4000,1,5,892831000000,no,TRUE,TRUE,TRUE
13481,9741885953,Kothrud,Worker,FALSE,22,Male,Part Time,Morning,Morning,9500,9,43,730478000000,yes,TRUE,FALSE,FALSE
13482,9388418377,Wanowrie,Brick mason,TRUE,26,Male,Full Time,Evening,Whole Day,9000,9,42,948563000000,no,TRUE,TRUE,TRUE
13483,8338586039,Mundhwa,Hairdresser,FALSE,18,Female,Full Time,Evening,Whole Day,6000,7,57,939044000000,no,TRUE,FALSE,FALSE
13484,7035604853,Swargate,Electrician,FALSE,25,Male,Full Time,Morning,Whole Day,5000,9,40,903238000000,yes,FALSE,FALSE,TRUE
13485,9895732094,Bavdhan,Carpenter,FALSE,38,Male,Full Time,Morning,Whole Day,2500,1,14,205468000000,yes,FALSE,FALSE,FALSE
13486,8587784016,Bavdhan,Carpenter,TRUE,32,Male,Full Time,Morning,Whole Day,2000,4,20,671224000000,yes,TRUE,TRUE,FALSE
13487,9117662693,Ganeshkhind,Worker,TRUE,26,Male,Full Time,Afternoon,Whole Day,2500,2,8,767704000000,yes,FALSE,TRUE,FALSE
13488,7443457472,Hadapsar,Carpenter,FALSE,32,Male,Part Time,Morning,Morning,10000,6,54,744589000000,yes,TRUE,FALSE,FALSE
13489,8212159771,Koregaon Park,Cashier,FALSE,28,Male,Full Time,Morning,Whole Day,3000,3,24,88486799118,no,TRUE,FALSE,TRUE
13490,8264111250,Balewadi,Brick mason,FALSE,19,Male,Part Time,Afternoon,Afternoon,9500,10,59,892209000000,no,TRUE,FALSE,FALSE
13491,7677828921,Paud Road,Delivery Boy,TRUE,27,Male,Full Time,Morning,Whole Day,2500,2,11,344404000000,yes,TRUE,TRUE,TRUE
13492,9356241277,Deccan,Painter,TRUE,40,Male,Part Time,Morning,Morning,3000,2,13,160225000000,no,FALSE,TRUE,FALSE
13493,9370215860,Dhankawadi,Receptionist,TRUE,37,Female,Part Time,Afternoon,Afternoon,6000,8,60,453883000000,no,FALSE,TRUE,FALSE
13494,7398317547,Kondhwa,Mechanic,TRUE,39,Male,Part Time,Evening,Evening,3000,5,27,74334327569,yes,TRUE,TRUE,TRUE
13495,8306408479,Kharadi,Waiter,FALSE,37,Male,Part Time,Morning,Morning,3000,4,38,487780000000,no,FALSE,FALSE,TRUE
13496,8476844337,Wanowrie,Driver,FALSE,31,Male,Part Time,Evening,Evening,6500,10,49,488101000000,yes,FALSE,FALSE,TRUE
13497,7826442336,Hinjewadi,Childcare Worker,FALSE,27,Female,Full Time,Morning,Whole Day,3500,2,17,170312000000,yes,FALSE,FALSE,TRUE
13498,7571910345,Saswad,Plumber,TRUE,30,Male,Part Time,Evening,Evening,10000,10,44,600644000000,yes,TRUE,TRUE,FALSE
13499,9737325869,Fursungi,Hairdresser,FALSE,31,Female,Full Time,Evening,Whole Day,10000,9,54,678112000000,no,TRUE,FALSE,FALSE
13500,9984394527,Bibewadi,Electrician,TRUE,20,Male,Part Time,Afternoon,Afternoon,4000,3,31,138954000000,yes,FALSE,TRUE,FALSE
13501,9064648964,Dattawadi,Security Guard,FALSE,22,Male,Part Time,Morning,Morning,9500,10,58,861052000000,yes,FALSE,FALSE,FALSE
13502,9427528858,Parvati,Janitor,FALSE,25,Male,Part Time,Evening,Evening,3000,4,30,579622000000,no,FALSE,FALSE,TRUE
13503,8930277361,Gultekdi,Brick mason,TRUE,18,Male,Full Time,Morning,Whole Day,8000,8,42,983434000000,no,TRUE,TRUE,FALSE
13504,9811137987,Salisbury Park,Receptionist,FALSE,35,Male,Part Time,Morning,Morning,8500,7,56,556120000000,no,TRUE,FALSE,TRUE
13505,9917033188,Dhankawadi,Cook,FALSE,30,Male,Part Time,Evening,Evening,9500,9,47,243193000000,yes,TRUE,FALSE,FALSE
13506,7682869140,Kharadi,Mehndi Artist,TRUE,31,Female,Part Time,Evening,Evening,2000,4,30,99806918334,no,FALSE,TRUE,FALSE
13507,8268327421,Vishrantwadi,Mechanic,FALSE,36,Male,Part Time,Morning,Morning,3500,2,18,717787000000,yes,TRUE,FALSE,TRUE
13508,9875106170,Singhgad Road,Driver,FALSE,23,Male,Full Time,Afternoon,Whole Day,8500,6,53,24166226073,yes,TRUE,FALSE,FALSE
13509,7233463109,Kharadi,Accountant,FALSE,35,Male,Part Time,Evening,Evening,3000,4,22,72979214143,no,TRUE,FALSE,TRUE
13510,8833239904,Kharadi,Electrician,FALSE,31,Male,Part Time,Morning,Morning,4000,1,16,138134000000,yes,TRUE,FALSE,TRUE
13511,9968967307,Kondhwa,Plumber,FALSE,39,Male,Part Time,Afternoon,Afternoon,3500,2,14,511026000000,yes,FALSE,FALSE,FALSE
13512,9376051438,Koregaon Park,Accountant,TRUE,37,Male,Part Time,Evening,Evening,5000,6,53,291276000000,no,FALSE,TRUE,FALSE
13513,7869088717,Vitthalwadi,Receptionist,FALSE,22,Female,Full Time,Evening,Whole Day,9000,9,47,464334000000,no,FALSE,FALSE,TRUE
13514,9828546037,Khadki,Waitress,FALSE,18,Female,Full Time,Evening,Whole Day,9000,10,47,843487000000,no,FALSE,FALSE,TRUE
13515,9912178160,Mundhwa,Carpenter,FALSE,35,Male,Part Time,Afternoon,Afternoon,10000,6,57,112550000000,yes,FALSE,FALSE,TRUE
13516,7189426622,Fatimanagar,Security Guard,TRUE,38,Male,Part Time,Evening,Evening,10000,8,43,383501000000,yes,FALSE,TRUE,TRUE
13517,9516028369,Aundh,Waitress,FALSE,37,Female,Full Time,Afternoon,Whole Day,9000,6,60,898541000000,no,FALSE,FALSE,TRUE
13518,7607507200,Fatimanagar,Maid,TRUE,19,Female,Full Time,Morning,Whole Day,9500,9,55,97122907221,yes,TRUE,TRUE,TRUE
13519,8727307717,Vishrantwadi,Delivery Boy,FALSE,31,Male,Full Time,Morning,Whole Day,8500,8,45,376003000000,yes,FALSE,FALSE,FALSE
13520,7064024657,Salisbury Park,Salesperson,FALSE,26,Male,Part Time,Morning,Morning,9000,10,50,998159000000,no,FALSE,FALSE,TRUE
13521,9348509838,Singhgad Road,Tailor,TRUE,29,Male,Full Time,Morning,Whole Day,7500,8,60,986674000000,no,TRUE,TRUE,TRUE
13522,7613647002,Sahakarnagar,Tailor,TRUE,33,Male,Full Time,Morning,Whole Day,3500,4,33,529776000000,no,TRUE,TRUE,FALSE
13523,7793942717,Sahakarnagar,Accountant,TRUE,37,Female,Part Time,Morning,Morning,9500,9,42,355690000000,no,TRUE,TRUE,TRUE
13524,9003235777,Baner,Driver,FALSE,30,Male,Full Time,Morning,Whole Day,8000,7,40,183505000000,yes,TRUE,FALSE,TRUE
13525,7643870936,Dhole Patil Road,Accountant,TRUE,25,Female,Part Time,Evening,Evening,5000,6,50,988975000000,no,FALSE,TRUE,TRUE
13526,8770470269,Kharadi,Carpenter,FALSE,37,Male,Full Time,Morning,Whole Day,6500,8,48,87484464802,yes,TRUE,FALSE,TRUE
13527,7069725274,Dattawadi,Delivery Boy,TRUE,34,Male,Part Time,Evening,Evening,9500,7,43,933805000000,yes,FALSE,TRUE,FALSE
13528,9728010087,Balewadi,Electrician,FALSE,33,Male,Part Time,Evening,Evening,8000,8,41,517856000000,yes,FALSE,FALSE,TRUE
13529,7756182015,Dhole Patil Road,Delivery Boy,FALSE,39,Male,Part Time,Evening,Evening,10000,7,60,695591000000,yes,FALSE,FALSE,FALSE
13530,9984872066,Dhole Patil Road,Electrician,TRUE,28,Male,Part Time,Evening,Evening,8000,9,50,831831000000,yes,FALSE,TRUE,FALSE
13531,9861751762,Khadki,Painter,FALSE,26,Male,Part Time,Morning,Morning,3500,4,24,284667000000,no,FALSE,FALSE,FALSE
13532,9522415437,Nigdi,Hairdresser,TRUE,26,Female,Part Time,Afternoon,Afternoon,4500,2,20,240345000000,no,FALSE,TRUE,FALSE
13533,7012605156,Koregaon Park,Mehndi Artist,TRUE,35,Female,Full Time,Afternoon,Whole Day,10000,7,59,838133000000,no,TRUE,TRUE,TRUE
13534,9102992435,Chinchwad,Carpenter,FALSE,23,Male,Full Time,Afternoon,Whole Day,2000,3,34,848013000000,yes,TRUE,FALSE,TRUE
13535,9023975324,Ganeshkhind,Salesperson,TRUE,25,Male,Part Time,Evening,Evening,8000,7,42,417434000000,no,FALSE,TRUE,FALSE
13536,9396800023,Singhgad Road,Maid,FALSE,20,Female,Full Time,Afternoon,Whole Day,8000,6,43,733073000000,yes,TRUE,FALSE,TRUE
13537,8299327731,Shivajinagar,Receptionist,FALSE,30,Male,Full Time,Evening,Whole Day,3500,4,21,496105000000,no,FALSE,FALSE,TRUE
13538,7067061640,Singhgad Road,Salesperson,FALSE,35,Female,Full Time,Morning,Whole Day,6000,9,60,115615000000,no,FALSE,FALSE,TRUE
13539,9410821782,Swargate,Accountant,TRUE,40,Male,Full Time,Evening,Whole Day,4500,5,36,130685000000,no,FALSE,TRUE,TRUE
13540,9069154978,Nigdi,Salesperson,TRUE,34,Female,Part Time,Morning,Morning,6500,9,41,729205000000,no,TRUE,TRUE,TRUE
13541,7869189763,Swargate,Hairdresser,FALSE,18,Female,Full Time,Afternoon,Whole Day,5500,6,41,891756000000,no,TRUE,FALSE,TRUE
13542,8014457207,Gultekdi,Electrician,FALSE,34,Male,Full Time,Afternoon,Whole Day,2500,4,22,517197000000,yes,FALSE,FALSE,TRUE
13543,9870095601,Ghorpadi,Accountant,TRUE,24,Female,Part Time,Evening,Evening,5000,6,57,934581000000,no,FALSE,TRUE,TRUE
13544,7775833261,Wagholi,Carpenter,FALSE,25,Male,Part Time,Evening,Evening,2000,5,30,802721000000,yes,FALSE,FALSE,TRUE
13545,9071132466,Dhayari,Security Guard,TRUE,22,Male,Part Time,Afternoon,Afternoon,2000,5,37,683305000000,yes,FALSE,TRUE,FALSE
13546,7690069210,Dhankawadi,Tailor,FALSE,23,Male,Part Time,Afternoon,Afternoon,3000,5,21,279579000000,no,TRUE,FALSE,FALSE
13547,9624784409,Mundhwa,Hairdresser,FALSE,38,Female,Part Time,Evening,Evening,9000,8,59,236213000000,no,FALSE,FALSE,FALSE
13548,9938468845,Ganeshkhind,Mehndi Artist,TRUE,27,Female,Part Time,Evening,Evening,8500,6,59,985652000000,no,TRUE,TRUE,FALSE
13549,9696272006,Mundhwa,Plumber,TRUE,21,Male,Full Time,Evening,Whole Day,6500,9,45,640363000000,yes,FALSE,TRUE,TRUE
13550,9591501315,Hadapsar,Carpenter,TRUE,31,Male,Full Time,Afternoon,Whole Day,8500,6,52,160981000000,yes,FALSE,TRUE,FALSE
13551,7254127920,Hinjewadi,Mehndi Artist,TRUE,20,Female,Full Time,Morning,Whole Day,10000,7,50,95494790495,no,TRUE,TRUE,FALSE
13552,9068680611,Khadki,Plumber,FALSE,27,Male,Part Time,Evening,Evening,2500,2,9,966101000000,yes,TRUE,FALSE,TRUE
13553,8796124785,Mundhwa,Accountant,TRUE,34,Male,Full Time,Evening,Whole Day,7500,8,51,141080000000,no,FALSE,TRUE,TRUE
13554,9513934589,Swargate,Waitress,TRUE,39,Female,Part Time,Morning,Morning,9500,10,41,968329000000,no,TRUE,TRUE,TRUE
13555,7408737731,Vitthalwadi,Worker,TRUE,20,Male,Full Time,Evening,Whole Day,5500,9,53,551546000000,yes,TRUE,TRUE,FALSE
13556,8374855785,Deccan,Driver,FALSE,24,Male,Full Time,Morning,Whole Day,6500,6,52,222817000000,yes,FALSE,FALSE,TRUE
13557,8050882356,Aundh,Hairdresser,FALSE,30,Female,Part Time,Afternoon,Afternoon,4500,5,31,233207000000,no,FALSE,FALSE,FALSE
13558,7281550439,Camp,Security Guard,FALSE,20,Male,Full Time,Afternoon,Whole Day,5500,6,59,444131000000,yes,TRUE,FALSE,TRUE
13559,9123229834,Parvati,Waitress,TRUE,19,Female,Full Time,Evening,Whole Day,5000,8,60,125225000000,no,FALSE,TRUE,FALSE
13560,7071531454,Bibewadi,Security Guard,TRUE,36,Male,Part Time,Afternoon,Afternoon,4000,4,22,948928000000,yes,TRUE,TRUE,FALSE
13561,8760729338,Dhankawadi,Cashier,FALSE,38,Female,Full Time,Evening,Whole Day,5500,10,43,695277000000,no,TRUE,FALSE,FALSE
13562,7176249359,Khadki,Cashier,FALSE,20,Male,Full Time,Afternoon,Whole Day,5500,9,59,485167000000,no,TRUE,FALSE,FALSE
13563,7106947341,Kothrud,Worker,TRUE,22,Male,Full Time,Evening,Whole Day,2500,1,16,303149000000,yes,FALSE,TRUE,FALSE
13564,7981544843,Kondhwa,Waiter,FALSE,35,Male,Part Time,Morning,Morning,7500,7,49,414919000000,no,FALSE,FALSE,FALSE
13565,7968974396,Salisbury Park,Hairdresser,FALSE,29,Female,Full Time,Morning,Whole Day,4500,3,26,330252000000,no,TRUE,FALSE,FALSE
13566,7648410439,Kothrud,Plumber,FALSE,35,Male,Part Time,Afternoon,Afternoon,6000,10,51,600655000000,yes,TRUE,FALSE,TRUE
13567,9932091870,Katraj,Mehndi Artist,FALSE,25,Female,Part Time,Afternoon,Afternoon,9000,8,42,138678000000,no,FALSE,FALSE,TRUE
13568,7104851987,Singhgad Road,Salesperson,FALSE,32,Male,Full Time,Morning,Whole Day,6500,9,46,572446000000,no,TRUE,FALSE,TRUE
13569,9107787476,Kondhwa,Brick mason,TRUE,37,Male,Part Time,Evening,Evening,3000,1,7,862621000000,no,TRUE,TRUE,TRUE
13570,7176454087,Hadapsar,Carpenter,TRUE,32,Male,Full Time,Morning,Whole Day,6500,9,42,422002000000,yes,TRUE,TRUE,TRUE
13571,7455436081,Kharadi,Maid,FALSE,33,Female,Part Time,Evening,Evening,8000,7,46,455396000000,yes,TRUE,FALSE,FALSE
13572,8712028488,Chinchwad,Waitress,TRUE,26,Female,Full Time,Evening,Whole Day,4000,3,22,453262000000,no,FALSE,TRUE,TRUE
13573,9712981799,Vitthalwadi,Security Guard,TRUE,34,Male,Part Time,Afternoon,Afternoon,8500,6,47,519768000000,yes,FALSE,TRUE,TRUE
13574,9381481317,Sahakarnagar,Brick mason,TRUE,31,Male,Part Time,Morning,Morning,8000,6,58,416281000000,no,FALSE,TRUE,TRUE
13575,7434395273,Bibewadi,Painter,FALSE,30,Male,Part Time,Afternoon,Afternoon,3000,5,22,90708698130,no,TRUE,FALSE,TRUE
13576,8698334642,Salisbury Park,Tailor,FALSE,25,Male,Full Time,Evening,Whole Day,5500,7,58,868290000000,no,TRUE,FALSE,TRUE
13577,9598734392,Singhgad Road,Mechanic,TRUE,34,Male,Full Time,Afternoon,Whole Day,6000,7,40,461876000000,yes,FALSE,TRUE,FALSE
13578,9939109930,Aundh,Brick mason,TRUE,27,Male,Part Time,Evening,Evening,10000,7,50,853165000000,no,FALSE,TRUE,TRUE
13579,9944528428,Saswad,Cook,FALSE,20,Male,Full Time,Morning,Whole Day,9000,9,42,971348000000,yes,FALSE,FALSE,TRUE
13580,9735607865,Fursungi,Receptionist,TRUE,33,Male,Part Time,Morning,Morning,2500,1,5,310113000000,no,TRUE,TRUE,TRUE
13581,9841078654,Ambegaon,Mechanic,FALSE,28,Male,Part Time,Afternoon,Afternoon,8500,7,57,498070000000,yes,FALSE,FALSE,TRUE
13582,8549988923,Saswad,Painter,TRUE,37,Male,Part Time,Afternoon,Afternoon,3000,5,39,546454000000,no,FALSE,TRUE,TRUE
13583,7896452599,Deccan,Waitress,FALSE,32,Female,Part Time,Morning,Morning,10000,8,47,431414000000,no,TRUE,FALSE,FALSE
13584,8336907126,Baner,Childcare Worker,FALSE,33,Female,Full Time,Afternoon,Whole Day,8500,6,50,826708000000,yes,FALSE,FALSE,FALSE
13585,8299210271,Dhole Patil Road,Brick mason,TRUE,20,Male,Part Time,Afternoon,Afternoon,2500,3,37,521156000000,no,TRUE,TRUE,FALSE
13586,9769455243,Ambegaon,Worker,FALSE,32,Male,Part Time,Evening,Evening,9500,9,49,403372000000,yes,FALSE,FALSE,FALSE
13587,9939418602,Fursungi,Tailor,TRUE,25,Male,Full Time,Evening,Whole Day,6500,6,54,445173000000,no,FALSE,TRUE,FALSE
13588,8484585721,Ambegaon,Driver,FALSE,21,Male,Part Time,Afternoon,Afternoon,6000,10,41,398504000000,yes,TRUE,FALSE,FALSE
13589,7121330562,Balewadi,Carpenter,FALSE,25,Male,Part Time,Afternoon,Afternoon,6000,10,40,631562000000,yes,TRUE,FALSE,TRUE
13590,9346819980,Aundh,Cashier,TRUE,24,Female,Part Time,Morning,Morning,6000,7,40,467341000000,no,TRUE,TRUE,FALSE
13591,9362730845,Camp,Cook,TRUE,18,Male,Part Time,Morning,Morning,3000,3,22,577479000000,yes,TRUE,TRUE,TRUE
13592,9173434874,Camp,Cashier,TRUE,26,Female,Full Time,Morning,Whole Day,6000,6,55,77801952542,no,FALSE,TRUE,TRUE
13593,9169131393,Koregaon Park,Driver,TRUE,39,Male,Part Time,Evening,Evening,2000,4,28,285333000000,yes,FALSE,TRUE,TRUE
